Color,director_name,actor1_name,actor2_name,actor3_name,num_critic_votes_imdb,num_user_votes_rt,genre,movie_title,release_date,gross_income,budget,country,language,plot_keywords,avg_imdb_rt_score,director_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,actor_3_facebook_likes,cast_total_facebook_likes,facenumber_in_poster,movie_imdb_link,num_user_for_reviews,content_rating,aspect_ratio,movie_facebook_likes,Images
Color,Les Mayfield,Robin Williams,Jodi Benson,Sam Lloyd,53,63625,"Comedy, Family, Sci-Fi",Flubber †,1997,92969824,80000000,USA,English,"college, flubber, flying rubber, professor, wedding",5.2,10,49000,570,159,50005,1,http://www.imdb.com/title/tt0119137/?ref_=fn_tt_tt_1,64,PG,1.85,0,none
Color,0,Joseph Gordon-Levitt,Wayne Knight,Kristen Johnston,22,38383,"Comedy, Family, Sci-Fi",3rd Rock from the Sun †            ,0,0,0,USA,English,"alien, digit in title, human form, number 3 in title, talking on a rooftop",7.8,0,23000,967,501,25160,4,http://www.imdb.com/title/tt0115082/?ref_=fn_tt_tt_1,86,TV-PG,1.33,0,none
Color,Andy Fickman,Dwayne Johnson,Kyra Sedgwick,Madison Pettis,112,44021,"Comedy, Family, Sport",The Game Plan †,2007,90636983,22000000,USA,English,"family relationships, football movie, publicist, sports team, tween girl",6.2,99,12000,941,835,15170,0,http://www.imdb.com/title/tt0492956/?ref_=fn_tt_tt_1,83,PG,2.35,0,none
Color,Jared Hess,Ana de la Reguera,Moises Arias,H√©ctor Jim√©nez,163,65551,"Comedy, Family, Sport",Nacho Libre †,2006,80197993,32000000,Germany,English,"lucha libre, monastery, nun, orphan, wrestling",5.7,100,678,635,327,1729,1,http://www.imdb.com/title/tt0457510/?ref_=fn_tt_tt_1,441,PG,1.85,0,none
Color,Michael Tiddes,Ashley Rickards,Essence Atkins,Gabriel Iglesias,69,14621,"Comedy, Fantasy",A Haunted House 2 †,2014,17314483,4000000,USA,English,"bare breasts, parody, sexual innuendo, slip and fall, squirting orgasm",4.7,89,986,713,511,4073,2,http://www.imdb.com/title/tt2828996/?ref_=fn_tt_tt_1,48,R,1.85,0,none
Color,Evan Goldberg,Channing Tatum,James Franco,Emma Watson,418,310540,"Comedy, Fantasy",This Is the End †,2013,101470202,32000000,USA,English,"apocalypse, celebrity, ensemble cast, party, rapture",6.7,133,17000,11000,9000,38751,6,http://www.imdb.com/title/tt1245492/?ref_=fn_tt_tt_1,669,R,2.35,97000,none
Color,Michael Tiddes,Essence Atkins,Alanna Ubach,J.B. Smoove,129,34620,"Comedy, Fantasy",A Haunted House †,2013,40041683,2500000,USA,English,"hamburger, parody, priest, psychic, woman in a bikini",5.1,89,713,584,555,3421,6,http://www.imdb.com/title/tt2243537/?ref_=fn_tt_tt_1,107,R,1.85,0,none
Color,Seth MacFarlane,Mila Kunis,Seth MacFarlane,Tom Skerritt,457,471644,"Comedy, Fantasy",Ted †,2012,218628680,50000000,USA,English,"2010s, car accident, sex scene, teddy bear, testicle",7,3000,15000,3000,1000,21773,1,http://www.imdb.com/title/tt1637725/?ref_=fn_tt_tt_1,623,R,1.85,74000,none
Color,David Dobkin,Ryan Reynolds,Olivia Wilde,Mircea Monroe,215,136680,"Comedy, Fantasy",The Change-Up †,2011,37035845,52000000,USA,English,"best friend, fountain, law firm, lawyer, sex",6.4,71,16000,10000,634,28045,2,http://www.imdb.com/title/tt1488555/?ref_=fn_tt_tt_1,149,R,2.35,13000,none
Color,David Zucker,Chriss Anglin,Geoffrey Arend,Gary Coleman,45,8560,"Comedy, Fantasy",An American Carol †,2008,7001720,12000000,USA,English,"arab stereotype, box office flop, documentary filmmaker, filmmaker, terrorist",4.3,119,885,816,633,2907,2,http://www.imdb.com/title/tt1190617/?ref_=fn_tt_tt_1,205,PG-13,2.35,797,none
Color,Bruce Campbell,Ted Raimi,Dan Hicks,Timothy Patrick Quill,100,21379,"Comedy, Fantasy",My Name Is Bruce †,2007,173066,1500000,USA,English,"b movie, birthday, chinese, demon, small town",6.3,0,634,328,158,1238,1,http://www.imdb.com/title/tt0489235/?ref_=fn_tt_tt_1,88,R,1.85,0,none
Color,Vincenzo Natali,David Hewlett,Angelo Tsarouchas,Marie-Jos√©e Croze,38,5137,"Comedy, Fantasy",Nothing †,2003,0,0,Canada,English,"imagination, one word title, part animation, surrealism, virtual reality",6.3,165,686,246,150,1298,0,http://www.imdb.com/title/tt0298482/?ref_=fn_tt_tt_1,50,R,2.35,688,none
Color,Jesse Dylan,Hector Elizondo,Fred Willard,T.J. Thyne,34,42644,"Comedy, Fantasy",How High †,2001,31155435,12000000,USA,English,"college, drugs, harvard, pot, smoke",6.2,58,995,729,722,6105,2,http://www.imdb.com/title/tt0278488/?ref_=fn_tt_tt_1,102,R,1.85,0,none
Color,Chris Weitz,Chazz Palminteri,Mark Addy,Wanda Sykes,61,19079,"Comedy, Fantasy",Down to Earth †,2001,64172251,30000000,USA,English,"angel, butler, heaven, manhattan new york city, reincarnation",5.4,129,979,891,560,2911,1,http://www.imdb.com/title/tt0231775/?ref_=fn_tt_tt_1,122,PG-13,1.85,602,none
Color,Steven Brill,Adam Sandler,Jon Lovitz,Michael McKean,87,80639,"Comedy, Fantasy",Little Nicky †,2000,39442871,80000000,USA,English,"angel, devil, flask, hell, the devil",5.3,65,11000,11000,658,25190,0,http://www.imdb.com/title/tt0185431/?ref_=fn_tt_tt_1,237,PG-13,1.85,0,none
Color,Allison Anders,Salma Hayek,Alicia Witt,Lili Taylor,51,78241,"Comedy, Fantasy",Four Rooms †,1995,4301331,4000000,USA,English,"bellhop, coven, gangster, hotel, new year's eve",6.7,99,4000,975,960,7921,6,http://www.imdb.com/title/tt0113101/?ref_=fn_tt_tt_1,177,R,1.85,0,none
 Black and White,Joel Coen,Jennifer Jason Leigh,Bill Cobbs,John Mahoney,77,65474,"Comedy, Fantasy",The Hudsucker Proxy †,1994,2869369,30000000,UK,English,"art deco, board of directors, industry, mail, stock",7.3,0,1000,970,385,2612,2,http://www.imdb.com/title/tt0110074/?ref_=fn_tt_tt_1,211,PG,1.85,0,none
Color,Barry Sonnenfeld,Anjelica Huston,Raul Julia,Carel Struycken,55,96607,"Comedy, Fantasy",The Addams Family †,1991,113502246,38000000,USA,English,"accountant, loan shark, macabre, uncle, uncle fester",6.8,188,1000,1000,436,3696,0,http://www.imdb.com/title/tt0101272/?ref_=fn_tt_tt_1,125,PG-13,1.85,5000,none
Color,Tim Burton,Catherine O'Hara,Jeffrey Jones,Glenn Shadix,109,189413,"Comedy, Fantasy",Beetlejuice †,1988,73326666,15000000,USA,English,"attic, ghost, surrealism, teenage girl, yuppie",7.5,13000,925,692,217,1953,3,http://www.imdb.com/title/tt0094721/?ref_=fn_tt_tt_1,306,PG,1.85,15000,none
Color,Christopher Leitch,John Astin,Robert Neary,Kim Darby,29,8465,"Comedy, Fantasy",Teen Wolf Too †,1987,7888703,3000000,USA,English,"falling in love, glowing eyes, insult, teenager, three word title",3.2,4,641,168,152,1389,1,http://www.imdb.com/title/tt0094118/?ref_=fn_tt_tt_1,65,PG,1.85,491,none
Color,Michael Dougherty,Adam Scott,Conchata Ferrell,Allison Tolman,198,29867,"Comedy, Fantasy, Horror",Krampus †,2015,42592530,15000000,USA,English,"christmas, german, holiday, krampus, santa claus",6.2,66,3000,658,562,4567,0,http://www.imdb.com/title/tt3850590/?ref_=fn_tt_tt_1,181,PG-13,2.35,27000,none
Color,Tim Burton,Johnny Depp,Chlo√´ Grace Moretz,Christopher Lee,526,199039,"Comedy, Fantasy, Horror",Dark Shadows †,2012,79711678,100000000,USA,English,"camera shot of feet, cartoon on tv, female stockinged feet, female stockinged soles, foot closeup",6.2,13000,40000,17000,16000,80849,7,http://www.imdb.com/title/tt1077368/?ref_=fn_tt_tt_1,479,PG-13,1.85,82000,none
Color,Quentin Dupieux,Haley Ramm,Jack Plotnick,Cecelia Antoinette,230,26185,"Comedy, Fantasy, Horror",Rubber †,2010,98017,500000,France,English,"desert, dump, show, spectator, tire",5.8,248,353,248,196,1498,0,http://www.imdb.com/title/tt1612774/?ref_=fn_tt_tt_1,170,R,1.85,46000,none
Color,Karyn Kusama,J.K. Simmons,Amy Sedaris,Cynthia Stevenson,300,92712,"Comedy, Fantasy, Horror",Jennifer's Body †,2009,16204793,16000000,USA,English,"cannibalism, cheerleader, condom, hook for hand, satanic ritual",5.1,45,24000,396,271,24805,1,http://www.imdb.com/title/tt1131734/?ref_=fn_tt_tt_1,294,R,1.85,6000,none
Color,Sam Raimi,Patricia Tallman,Bridget Fonda,Embeth Davidtz,221,128850,"Comedy, Fantasy, Horror",Army of Darkness †,1992,11501093,13000000,USA,English,"army of the dead, battle, necronomicon, reluctant hero, skeleton soldier",7.6,0,901,888,795,3913,0,http://www.imdb.com/title/tt0106308/?ref_=fn_tt_tt_1,604,R,1.85,10000,none
Color,Robert Zemeckis,Bruce Willis,Meryl Streep,Isabella Rossellini,49,78974,"Comedy, Fantasy, Horror",Death Becomes Her †,1992,58422650,55000000,USA,English,"plastic surgeon, rejuvenation, revenge, rival, rivalry",6.4,0,13000,11000,812,25599,3,http://www.imdb.com/title/tt0104070/?ref_=fn_tt_tt_1,173,PG-13,1.85,8000,none
Color,Joe Dante,Christopher Lee,Robert Picardo,Phoebe Cates,105,68428,"Comedy, Fantasy, Horror",Gremlins 2: The New Batch †,1990,41482207,50000000,USA,English,"gremlin, horror host, hulk hogan, monster, skyscraper",6.3,287,16000,823,767,19610,0,http://www.imdb.com/title/tt0099700/?ref_=fn_tt_tt_1,148,PG-13,1.85,0,none
Color,Joel Schumacher,Dianne Wiest,Jami Gertz,Jason Patric,147,92924,"Comedy, Fantasy, Horror",The Lost Boys †,1987,32222567,0,USA,English,"1980s, california, death, small town, vampire",7.2,541,967,847,673,4458,3,http://www.imdb.com/title/tt0093437/?ref_=fn_tt_tt_1,339,R,2.35,19000,none
Color,Joe Dante,Phoebe Cates,Harry Carey Jr.,Zach Galligan,183,142293,"Comedy, Fantasy, Horror",Gremlins †,1984,148170000,11000000,USA,English,"bright light, midnight, pet, small town, water",7.2,287,767,281,233,2053,0,http://www.imdb.com/title/tt0087363/?ref_=fn_tt_tt_1,245,PG,2.2,14000,none
Color,George A. Romero,Ted Danson,Hal Holbrook,Adrienne Barbeau,127,29932,"Comedy, Fantasy, Horror",Creepshow †,1982,0,8000000,USA,English,"anthology, child abuse, critically acclaimed, death, grindhouse",6.9,0,875,826,602,2662,0,http://www.imdb.com/title/tt0083767/?ref_=fn_tt_tt_1,211,R,1.85,0,none
Color,George A. Romero,Ted Danson,Hal Holbrook,Adrienne Barbeau,127,29935,"Comedy, Fantasy, Horror",Creepshow †,1982,0,8000000,USA,English,"anthology, child abuse, critically acclaimed, death, grindhouse",6.9,0,875,826,602,2662,0,http://www.imdb.com/title/tt0083767/?ref_=fn_tt_tt_1,211,R,1.85,0,none
Color,Sue Corcoran,Tony Doupe,Sue Corcoran,David Frederick White,8,179,"Comedy, Fantasy, Horror, Musical",Gory Gory Hallelujah †,2003,11798,100000,USA,English,"conspiracy, feminist, hippie, motorcycle, slapstick comedy",4.7,14,361,14,6,387,2,http://www.imdb.com/title/tt0396041/?ref_=fn_tt_tt_1,18,0,1.78,39,none
Color,Francis Ford Coppola,Alden Ehrenreich,Bruce Dern,Joanne Whalley,112,8589,"Comedy, Fantasy, Horror, Mystery",Twixt †,2011,0,7000000,USA,English,"ghost, hotel, murder, stake, what happened to epilogue",4.8,0,1000,844,507,3150,0,http://www.imdb.com/title/tt1756851/?ref_=fn_tt_tt_1,70,R,1.85,0,none
Color,Ronny Yu,Alexis Arquette,Park Bench,Vince Corazza,114,39768,"Comedy, Fantasy, Horror, Romance",Bride of Chucky †,1998,32368960,25000000,Canada,English,"blood, doll, gore, murder, serial killer",5.3,31,285,81,71,667,0,http://www.imdb.com/title/tt0144120/?ref_=fn_tt_tt_1,292,R,1.85,0,none
Color,Wes Craven,John Witherspoon,W. Earl Brown,Allen Payne,34,17262,"Comedy, Fantasy, Horror, Romance",Vampire in Brooklyn †,1995,19900000,20000000,USA,English,"blood, destiny, nightmare, partner, vampire",4.5,0,723,422,364,2348,1,http://www.imdb.com/title/tt0114825/?ref_=fn_tt_tt_1,53,R,1.85,1000,none
Color,Kevin Smith,Johnny Depp,Haley Joel Osment,Natasha Lyonne,35,849,"Comedy, Fantasy, Horror, Thriller",Yoga Hosers †,2016,0,5000000,USA,English,"part of trilogy, second part",4.8,0,40000,3000,1000,46115,7,http://www.imdb.com/title/tt3838992/?ref_=fn_tt_tt_1,4,PG-13,0,0,none
Color,Mitchell Lichtenstein,Jess Weixler,Nathan Parsons,John Hensley,221,34556,"Comedy, Fantasy, Horror, Thriller",Teeth †,2007,347578,0,USA,English,"high school, purity, stepbrother, temptation, vagina dentata",5.4,53,386,357,268,1511,1,http://www.imdb.com/title/tt0780622/?ref_=fn_tt_tt_1,161,R,1.85,17000,none
Color,Don Mancini,Jason Flemyng,Billy Boyd,Hannah Spearritt,148,28632,"Comedy, Fantasy, Horror, Thriller",Seed of Chucky †,2004,17016190,12000000,Romania,English,"actress, killer doll, murder, vixen, vomiting",4.9,64,1000,857,363,2567,0,http://www.imdb.com/title/tt0387575/?ref_=fn_tt_tt_1,214,R,1.85,0,none
Color,Rodman Flender,Vivica A. Fox,Fred Willard,Elden Henson,59,33745,"Comedy, Fantasy, Horror, Thriller",Idle Hands †,1999,4002955,20000000,USA,English,"breasts, female frontal nudity, nude woman murdered, slow motion scene, trailer home",6.2,6,890,729,577,3654,0,http://www.imdb.com/title/tt0138510/?ref_=fn_tt_tt_1,198,R,1.85,0,none
Color,Rachel Talalay,Johnny Depp,Tom Arnold,Yaphet Kotto,91,30765,"Comedy, Fantasy, Horror, Thriller",Freddy's Dead: The Final Nightmare †,1991,34872293,8500000,USA,English,"dark comedy, dream, freddy krueger, nightmare, serial murder",4.9,54,40000,618,581,42002,0,http://www.imdb.com/title/tt0101917/?ref_=fn_tt_tt_1,252,R,1.85,963,none
Color,Frank Marshall,Julian Sands,Peter Jason,Brian McNamara,74,50389,"Comedy, Fantasy, Horror, Thriller",Arachnophobia †,1990,53133888,31000000,USA,English,"arachnophobia, death, doctor, small town, spider",6.3,155,687,151,125,1440,0,http://www.imdb.com/title/tt0099052/?ref_=fn_tt_tt_1,136,PG-13,1.85,0,none
Color,Sam Raimi,Ted Raimi,Dan Hicks,Kassie Wesley DePaiva,252,113451,"Comedy, Fantasy, Horror, Thriller",Evil Dead II †,1987,5923044,3600000,USA,English,"cabin, cabin in the woods, demon, evil dead, woods",7.8,0,634,328,199,1347,0,http://www.imdb.com/title/tt0092991/?ref_=fn_tt_tt_1,537,X,1.85,0,Evil Dead II.jpg
Color,Michael Gornick,George Kennedy,Holt McCallany,Dorothy Lamour,95,15956,"Comedy, Fantasy, Horror, Thriller",Creepshow 2 †,1987,14000000,3500000,USA,English,"anthology, hit and run, hit by a car, living statue, melting woman",6,10,3000,273,178,3617,0,http://www.imdb.com/title/tt0092796/?ref_=fn_tt_tt_1,118,R,1.85,1000,none
 Black and White,Paul Bunnell,Kate Maberly,Kevin McCarthy,Paul Williams,94,344,"Comedy, Fantasy, Musical, Sci-Fi",The Ghastly Love of Johnny X †,2012,2436,2000000,USA,English,"1950s, independent film, outlaw, trial",5.7,5,416,403,356,1611,2,http://www.imdb.com/title/tt1754633/?ref_=fn_tt_tt_1,19,Not Rated,2.35,655,none
Color,Don Coscarelli,Daniel Roebuck,Ossie Davis,Ella Joyce,260,38893,"Comedy, Fantasy, Mystery",Bubba Ho-Tep †,2002,0,1000000,USA,English,"cult film, elvis, elvis presley, nursing home, texas",7.2,152,1000,282,124,1587,2,http://www.imdb.com/title/tt0281686/?ref_=fn_tt_tt_1,366,R,1.85,0,none
Color,Woody Allen,Kurt Fuller,Audrey Fleurot,Nina Arianda,487,301149,"Comedy, Fantasy, Romance",Midnight in Paris †,2011,56816662,17000000,Spain,English,"1920s, golden age, midnight, paris france, time travel romance",7.7,11000,617,204,183,1289,1,http://www.imdb.com/title/tt1605783/?ref_=fn_tt_tt_1,509,PG-13,1.85,78000,none
Color,Ricky Gervais,Jennifer Garner,Tina Fey,Martin Starr,192,94292,"Comedy, Fantasy, Romance",The Invention of Lying †,2009,18439082,18500000,USA,English,"genetics, heaven, lie, screenwriter, truth",6.4,0,3000,2000,985,7252,3,http://www.imdb.com/title/tt1058017/?ref_=fn_tt_tt_1,287,PG-13,1.85,13000,none
Color,Jeff Lowell,Stephen Root,William Morgan Sheppard,Wendi McLendon-Covey,100,21268,"Comedy, Fantasy, Romance",Over Her Dead Body †,2008,7563670,10000000,USA,English,"accident, diary, ghost, psychic, veterinarian",5.2,4,939,702,655,3651,0,http://www.imdb.com/title/tt0785007/?ref_=fn_tt_tt_1,53,PG-13,2.35,518,none
Color,Donald Petrie,Samaire Armstrong,Carlos Ponce,Faizon Love,98,44103,"Comedy, Fantasy, Romance",Just My Luck †,2006,17324744,28000000,USA,English,"bad luck, band, kiss, luck, masquerade",5.3,80,806,591,585,3211,3,http://www.imdb.com/title/tt0397078/?ref_=fn_tt_tt_1,149,PG-13,1.85,0,none
Color,Mark Waters,Jon Heder,Ivana Milicevic,Willie Garson,142,82819,"Comedy, Fantasy, Romance",Just Like Heaven †,2005,48291624,58000000,USA,English,"apartment, architect, coma, doctor, spirit",6.7,70,970,834,512,2876,1,http://www.imdb.com/title/tt0425123/?ref_=fn_tt_tt_1,263,PG-13,1.85,0,none
Color,Gary Winick,Jennifer Garner,Judy Greer,Christa B. Allen,119,122187,"Comedy, Fantasy, Romance",13 Going on 30 †,2004,56044241,37000000,USA,English,"13 year old, 13th birthday, 30 year old, wish, year 1987",6.1,56,3000,2000,533,6742,1,http://www.imdb.com/title/tt0337563/?ref_=fn_tt_tt_1,339,PG-13,1.85,0,none
Color,James Mangold,Hugh Jackman,Natasha Lyonne,Bradley Whitford,125,64595,"Comedy, Fantasy, Romance",Kate & Leopold †,2001,47095453,48000000,USA,English,"bridge, brooklyn bridge, falling down an elevator shaft, time travel, time travel romance",6.4,446,20000,1000,821,22209,1,http://www.imdb.com/title/tt0035423/?ref_=fn_tt_tt_1,316,PG-13,1.85,0,none
Color,Nancy Meyers,Judy Greer,Lisa Edelstein,Loretta Devine,149,158864,"Comedy, Fantasy, Romance",What Women Want †,2000,182805123,70000000,USA,English,"advertising, battle of the sexes, ex husband ex wife relationship, pantyhose, telepathy",6.4,278,2000,955,912,5838,1,http://www.imdb.com/title/tt0207201/?ref_=fn_tt_tt_1,395,PG-13,1.37,0,none
Color,Harold Ramis,Brendan Fraser,Frances O'Connor,Brian Doyle-Murray,125,81888,"Comedy, Fantasy, Romance",Bedazzled †,2000,37879996,48000000,USA,English,"contract, devil, dream, soul, wish",6,11000,3000,575,484,5390,2,http://www.imdb.com/title/tt0230030/?ref_=fn_tt_tt_1,254,PG-13,2.35,0,none
Color,Fina Torres,Harold Perrineau,John de Lancie,Mark Feuerstein,72,8546,"Comedy, Fantasy, Romance",Woman on Top †,2000,5018450,8000000,USA,English,"cross dresser, food, friend, motion sickness, restaurant",5.3,26,1000,905,417,2687,0,http://www.imdb.com/title/tt0206420/?ref_=fn_tt_tt_1,86,R,2.35,859,none
Color,Tom Shadyac,Maura Tierney,Swoosie Kurtz,Randall 'Tex' Cobb,73,220392,"Comedy, Fantasy, Romance",Liar Liar †,1997,181395380,45000000,USA,English,"birthday, birthday wish, father disappoints child, lie, workaholic",6.8,293,509,418,255,2070,1,http://www.imdb.com/title/tt0119528/?ref_=fn_tt_tt_1,243,PG-13,1.85,0,none
Color,Harold Ramis,Bill Murray,Chris Elliott,Willie Garson,147,437418,"Comedy, Fantasy, Romance",Groundhog Day †,1993,70906973,14600000,USA,English,"cult film, existentialism, groundhog day, time loop, trapped in a time loop",8.1,11000,13000,571,512,15500,1,http://www.imdb.com/title/tt0107048/?ref_=fn_tt_tt_1,609,PG,1.85,38000,none
Color,Ron Howard,Tom Hanks,Howard Morris,Patrick Cronin,43,54723,"Comedy, Fantasy, Romance",Splash †,1984,69800000,8000000,USA,English,"cmnf, cmnf scene, mermaid, new york city, public nudity",6.2,2000,15000,161,51,15361,2,http://www.imdb.com/title/tt0088161/?ref_=fn_tt_tt_1,99,PG,1.85,0,none
Color,Jean-Marie Poir√©,Bridgette Wilson-Sampras,Matt Ross,John Aylward,61,15130,"Comedy, Fantasy, Sci-Fi",Just Visiting †,2001,4777007,40000000,France,English,"alternate history, alternate timeline, flatulence, future time travel, time travel comedy",5.8,8,545,248,219,1149,3,http://www.imdb.com/title/tt0189192/?ref_=fn_tt_tt_1,98,PG-13,2.35,565,none
Color,Jean-Marie Poir√©,Christian Clavier,Isabelle Nanty,Val√©rie Lemercier,16,24438,"Comedy, Fantasy, Sci-Fi",Les visiteurs †,1993,700000,50000000,France,French,"distant past, future time travel, nobleman, squire, trapped in the past",7,8,106,54,39,215,1,http://www.imdb.com/title/tt0108500/?ref_=fn_tt_tt_1,78,R,2.35,0,none
Color,Ken Shapiro,Brian Doyle-Murray,Dabney Coleman,Mary Kay Place,14,3904,"Comedy, Fantasy, Sci-Fi",Modern Problems †,1981,0,8000000,USA,English,"air traffic controller, nuclear waste, orgasm, telekinesis, voodoo",5,2,484,345,213,1455,1,http://www.imdb.com/title/tt0082763/?ref_=fn_tt_tt_1,48,PG,1.85,495,none
Color,Ramaa Mosley,Jack McBrayer,Michael Angarano,Alia Shawkat,62,11965,"Comedy, Fantasy, Thriller",The Brass Teapot †,2012,6643,900000,USA,English,"mini dress, mini skirt, money, voyeur, voyeurism",6.4,6,975,947,727,4184,2,http://www.imdb.com/title/tt1935902/?ref_=fn_tt_tt_1,39,R,2.35,0,none
Color,Laurent Tirard,Romain Duris,Ludivine Sagnier,Fabrice Luchini,78,5166,"Comedy, History",Moli√®re †,2007,634277,16000000,France,French,"deathbed, play, playwright, prison, theater",7.3,2,809,521,80,1651,1,http://www.imdb.com/title/tt0796335/?ref_=fn_tt_tt_1,27,PG-13,2.35,815,none
Color,Benni Diez,Clifton Collins Jr.,Cecilia Pillado,David Masterson,95,3119,"Comedy, Horror",Stung †,2015,0,2500000,Germany,English,"catering, monster, one word title, party, wasp",5,2,968,625,577,3157,0,http://www.imdb.com/title/tt3300572/?ref_=fn_tt_tt_1,23,Not Rated,2.35,0,none
